dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	20703	20703
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	74293	74293
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	16513	16513
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	25334	25334
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	19267	19267
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	22252	22252
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	40654	40654
Maulana Azad National Institute of Technology Bhopal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	81459	81459
Maulana Azad National Institute of Technology Bhopal	Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	40308	40308
Maulana Azad National Institute of Technology Bhopal	Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	32179	32419
Maulana Azad National Institute of Technology Bhopal	Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	36133	36516
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	57231	58348
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	59054	63954
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	69284	70021
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	50508	50883
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	79344	79985
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	53591	53591
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	57348	57348
Maulana Azad National Institute of Technology Bhopal	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	84307	84307
Maulana Azad National Institute of Technology Bhopal	Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Gender-Neutral	17145	17145
Maulana Azad National Institute of Technology Bhopal	Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	EWS	Gender-Neutral	18598	18598
Maulana Azad National Institute of Technology Bhopal	Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	SC	Female-only (including Supernumerary)	156023	156023
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	37312	37312
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	43611	43611
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	169640	174519
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	31932	32397
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	39193	39945
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	38788	39930
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	66436	70981
Maulana Azad National Institute of Technology Bhopal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	140930	140930
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	All India	OBC-NCL	Gender-Neutral	1899	2657
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	All India	SC	Gender-Neutral	3419	3419
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	All India	SC	Female-only (including Supernumerary)	1393	1393
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Home State	OPEN	Gender-Neutral	3615	3615
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	OPEN	Gender-Neutral	1071	1231
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	OBC-NCL	Gender-Neutral	4815	5737
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	OBC-NCL	Female-only (including Supernumerary)	3573	3617
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	SC	Gender-Neutral	4669	6285
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	SC	Female-only (including Supernumerary)	7516	7516
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning)	Other State	ST	Gender-Neutral	11711	11711
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	57422	57422
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	175018	175018
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	46245	48247
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	54067	54067
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	58185	58185
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	194702	194702
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	28623	28623
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	29850	29850
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	33951	33951
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	40071	40071
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	41681	41681
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	62438	62438
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	39097	39097
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	74718	74718
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	11552	11552
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	5423	5423
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	6634	6634
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	256738	256738
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	13869	14272
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	17666	17666
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	75901	75901
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	15690	15690
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	10172	10533
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	11892	12154
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	16085	16085
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	56799	56799
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	38160	38160
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	27198	27198
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	18723	18949
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	27443	27443
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	23734	23734
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	49908	49908
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	65569	65569
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	49843	49843
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	23704	24040
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	30836	30836
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	28361	28757
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	41701	41701
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	30404	30404
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	108854	108854
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	24210	24770
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN (PwD)	Female-only (including Supernumerary)	1336715	1336715
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	29254	29474
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	30281	30561
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	550551	550551
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	63036	63036
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	64823	64823
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	37762	37762
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	52767	54656
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	302485	302485
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	87069	87069
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	124831	124831
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	355806	392415
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	833335	949243
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	735705	735705
