dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	288862	381219
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	346797	370895
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	245983	272891
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	332306	332306
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	360122	360122
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	439685	545008
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	386786	419012
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Food Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	574911	647967
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Food Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	830064	1181051
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Food Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	653675	828997
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	248398	333705
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	232501	232501
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	392861	410012
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	486571	808749
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	420807	447293
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	335996	391065
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	337654	337654
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	433186	433186
Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	455018	517096
Central University of Rajasthan, Rajasthan	Bio Medical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	303588	380290
Central University of Rajasthan, Rajasthan	Bio Medical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	602254	1179041
Central University of Rajasthan, Rajasthan	Bio Medical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	611078	1026631
Central University of Rajasthan, Rajasthan	Bio Medical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	461116	507050
Central University of Rajasthan, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	90094	96498
Central University of Rajasthan, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	111926	119488
Central University of Rajasthan, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	115186	127115
Central University of Rajasthan, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	269944	287377
Central University of Rajasthan, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	128781	154443
Central University of Rajasthan, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	193923	243986
Central University of Rajasthan, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	169485	226603
Central University of Rajasthan, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	308874	323440
National Institute of Food Technology Entrepreneurship and Management, Kundli	Food Technology and Management (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	346672	378947
National Institute of Food Technology Entrepreneurship and Management, Kundli	Food Technology and Management (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	866790	1203325
National Institute of Food Technology Entrepreneurship and Management, Kundli	Food Technology and Management (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	489791	656379
National Institute of Food Technology Entrepreneurship and Management, Kundli	Food Technology and Management (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	840854	840854
National Institute of Food Technology Entrepreneurship and Management, Thanjavur	Food Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	210656	219458
National Institute of Food Technology Entrepreneurship and Management, Thanjavur	Food Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	277112	311262
National Institute of Food Technology Entrepreneurship and Management, Thanjavur	Food Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	300206	301094
National Institute of Food Technology Entrepreneurship and Management, Thanjavur	Food Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	662029	662029
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	645335	645335
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	538962	538962
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	787723	787723
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	135999	144947
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	182394	220389
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	361102	361102
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	341978	341978
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	206519	206519
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	316170	316170
North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	490764	490764
Indian Institute of Handloom Technology(IIHT), Varanasi	Handloom and Textile Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	671359	799742
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	377391	568882
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	573839	1183609
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	570500	642827
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	768975	768975
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))	All India	OPEN	Gender-Neutral	175338	230193
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))	All India	EWS	Gender-Neutral	236470	258959
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))	All India	OBC-NCL	Gender-Neutral	241455	289152
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))	All India	SC	Gender-Neutral	344706	344706
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))	All India	ST	Gender-Neutral	826718	1150190
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))	All India	OPEN	Gender-Neutral	192654	256363
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))	All India	EWS	Gender-Neutral	268191	287622
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))	All India	OBC-NCL	Gender-Neutral	262396	340917
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))	All India	SC	Gender-Neutral	360352	410507
Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)	Computer Science Engineering (Data Science) (4 Years, B. Tech / B. Tech (Hons.))	All India	ST	Gender-Neutral	959665	1019745
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar	Chemical Engineering (5 Years, Integrated Masters in Technology)	All India	OPEN	Gender-Neutral	96164	115110
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar	Chemical Engineering (5 Years, Integrated Masters in Technology)	All India	EWS	Gender-Neutral	161735	179007
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar	Chemical Engineering (5 Years, Integrated Masters in Technology)	All India	OBC-NCL	Gender-Neutral	180798	261361
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar	Chemical Engineering (5 Years, Integrated Masters in Technology)	All India	SC	Gender-Neutral	317728	343168
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar	Chemical Engineering (5 Years, Integrated Masters in Technology)	All India	ST	Gender-Neutral	622191	645795
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar	Chemical Engineering (5 Years, Integrated Masters in Technology)	Home State	OPEN	Gender-Neutral	285981	350286
Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar	Chemical Engineering (5 Years, Integrated Masters in Technology)	Home State	SC	Gender-Neutral	427367	427367
North-Eastern Hill University, Shillong	Biomedical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	409551	606929
North-Eastern Hill University, Shillong	Biomedical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	694908	1022911
North-Eastern Hill University, Shillong	Biomedical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	657396	761792
North-Eastern Hill University, Shillong	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	183095	223308
North-Eastern Hill University, Shillong	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	238924	480072
North-Eastern Hill University, Shillong	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	299662	338157
North-Eastern Hill University, Shillong	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	406505	416451
North-Eastern Hill University, Shillong	Energy Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	382879	478419
North-Eastern Hill University, Shillong	Energy Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	612345	612345
North-Eastern Hill University, Shillong	Energy Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	525736	921668
North-Eastern Hill University, Shillong	Energy Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	530125	632972
North-Eastern Hill University, Shillong	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	153531	173345
North-Eastern Hill University, Shillong	Information Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	197743	197743
North-Eastern Hill University, Shillong	Information Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	244912	286666
Central University of Jammu	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	189646	219410
Central University of Jammu	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	247635	288493
Central University of Jammu	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	237411	302565
Central University of Jammu	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	370156	385057
Central University of Jammu	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	1310941	1310941
Central University of Jammu	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	219793	286921
Central University of Jammu	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	294459	378194
Central University of Jammu	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	313050	411114
Central University of Jammu	Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	385801	426130
Central University of Jammu	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	267150	456375
Central University of Jammu	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	474657	501504
Central University of Jammu	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	473325	1050740
Central University of Jammu	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	475848	529585
Central University of Jammu	Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	318232	481414
Central University of Jammu	Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	684205	684205
Central University of Jammu	Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	608173	887154
Central University of Jammu	Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	514939	552146
Central University of Jammu	Mathematics and Computing (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	279127	466906
Central University of Jammu	Mathematics and Computing (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	504096	504096
Central University of Jammu	Mathematics and Computing (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	474105	1177278
Central University of Jammu	Mathematics and Computing (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	471678	512691
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Aeronautical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	252990	389543
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Aeronautical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	431103	1155777
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Aeronautical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	417725	855721
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Aeronautical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	439855	495254
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	171951	223741
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	228164	245436
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	240303	327881
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	342363	364853
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	660019	660019
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Dairy Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	1144789	1144789
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	250461	385582
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	476182	817042
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	420089	835468
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	407263	496653
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Fashion and Apparel Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	750279	1243297
Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)	Food Engineering and Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	892319	1076579
Central University of Haryana	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	327374	404929
Central University of Haryana	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	832353	832353
Central University of Haryana	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	486953	1078882
Central University of Haryana	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	417113	541434
Central University of Haryana	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	954231	954231
Central University of Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	118618	138590
Central University of Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	155389	185866
Central University of Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	153741	207178
Central University of Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	277826	301372
Central University of Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	644739	644739
Central University of Haryana	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	204612	276044
Central University of Haryana	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	277546	697918
Central University of Haryana	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	282056	687312
Central University of Haryana	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	390741	450728
Central University of Haryana	Printing and Packaging Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	507898	916399
Central University of Haryana	Printing and Packaging Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	1307704	1307704
Central University of Haryana	Printing and Packaging Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	1083122	1230195
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	116168	146515
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	121626	176919
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	158882	207138
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	168755	226948
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	298494	320513
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	286205	354449
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	250913	275918
Birla Institute of Technology, Deoghar Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	570561	570561
Birla Institute of Technology, Deoghar Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	243441	448874
Birla Institute of Technology, Deoghar Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	224444	300979
Birla Institute of Technology, Deoghar Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	504670	994508
Birla Institute of Technology, Deoghar Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	473608	899959
Birla Institute of Technology, Deoghar Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	448896	512073
Birla Institute of Technology, Deoghar Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	824821	1111485
Birla Institute of Technology, Deoghar Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	731694	731694
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	193094	255029
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	227227	249620
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	262865	692700
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	289268	721649
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	354734	449327
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	446517	765687
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	421644	434101
Birla Institute of Technology, Deoghar Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	842547	842547
Birla Institute of Technology, Deoghar Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	269025	575840
Birla Institute of Technology, Deoghar Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	325869	520677
Birla Institute of Technology, Deoghar Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	781424	781424
Birla Institute of Technology, Deoghar Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	638791	711000
Birla Institute of Technology, Deoghar Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	595820	627883
Birla Institute of Technology, Deoghar Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	1191984	1191984
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	97938	118778
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	121415	145390
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	148852	154590
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	122515	169215
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	286404	298090
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	731423	1367475
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	149638	204231
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	156070	186043
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	204774	240819
